rank,title,download
,2011最新《倾城之泪》720p.BD国粤双语中字,ftp://dygod3:dygod3@d311.dygod.org:7067/[电影天堂www.dy2018.net]倾城之泪.720p.国粤双语.BD中文字幕.mkv
,2012最新《我是大熊猫》1024x576.HD国语中字,ftp://dygod1:dygod1@d315.dygod.org:9002/[电影天堂www.dy2018.net]我是大熊猫.1024x576.HD国语中字.rmvb
,2011最新《钢的琴》720p.HD国语中字,ftp://dygod1:dygod1@d068.dygod.org:1075/[电影天堂-www.dy2018.net]钢的琴.720p.HD国语中字.rmvb
,2011最新《面引子》DVD国语中字,ftp://dygod1:dygod1@d303.dygod.org:6001/[电影天堂www.dy2018.net]面引子DVD国语中字-cd1.rmvb
,2012最新《下一个奇迹》1024x560.HD国语中字,ftp://dygod1:dygod1@d303.dygod.org:1040/[电影天堂www.dy2018.net]下一个奇迹.1024x560.HD国语中字.rmvb
,2012最新《关于爱情和那些魔鬼》1024x560.HD国语中字,ftp://dygod1:dygod1@d303.dygod.org:2010/[电影天堂www.dy2018.net]关于爱情和那些魔鬼.1024x560.HD国语中字.rmvb
,2012最新《浮城大亨》1024x576.HD粤语中字,ftp://dygod1:dygod1@d068.dygod.org:1073/[电影天堂-www.dy2018.net]浮城大亨.1024x436.HD粤语中字.rmvb
,2012最新《浮城大亨》1024x436.HD国语中字,ftp://dygod1:dygod1@d615.dygod.org:3031/[电影天堂-www.dy2018.net]浮城大亨.1024x436.HD中字.rmvb
,2012最新《我十一/我11》1024x560.HD国语中字,ftp://dygod1:dygod1@d068.dygod.org:1072/[电影天堂-www.dy2018.net]我十一.1024x560.HD国语中字.rmvb
,2012最新《地域无门》1024x576.HD国语中字,ftp://dygod1:dygod1@d068.dygod.org:1070/[电影天堂-www.dy2018.net]地域无门.1024x436.HD国语中字.rmvb
,2011最新《新天生一对》720p.BD国语中字,ftp://dygod1:dygod1@d303.dygod.org:1037/[电影天堂www.dy2018.net]新天生一对.1280x720.BD国语中字.rmvb
,2012最新《一夜成名》1024x576.HD国语中字,ftp://dygod3:dygod3@d311.dygod.org:7062/[电影天堂www.dy2018.net]一夜成名.1024x576.HD国语中字.rmvb
,2012最新《影子爱人》1024x436.HD国语中字,ftp://dygod1:dygod1@d303.dygod.org:1036/[电影天堂www.dy2018.net]影子爱人.1024x436.HD国语中字.rmvb
,2012最新《月色狰狞》1024x576.HD国语中字,ftp://dygod1:dygod1@d068.dygod.org:2013/[电影天堂-www.dy2018.net]月色狰狞.1024x576.HD国语中字.rmvb
,2012最新《荒岛情未了》1024x436.HD国语中字,ftp://dygod1:dygod1@d068.dygod.org:1069/[电影天堂-www.dy2018.net]荒岛情未了.1024x436.HD国语中字.rmvb
,2012最新《黄金大劫案》1024x432.HD国语中字,ftp://dygod1:dygod1@d615.dygod.org:3028/[电影天堂-www.dy2018.net]黄金大劫案.1024x432.HD国语中字.rmvb
,2012最新《形影不离》1024x432.HD国语中字,ftp://dygod3:dygod3@d311.dygod.org:7061/[电影天堂www.dy2018.net]形影不离.1024x432.HD国语中字.rmvb
,2012最新《烂赌夫斗烂赌妻》720p.BD国粤双语中字,ftp://dygod1:dygod1@d138.dygod.org:8047/[电影天堂-www.dy2018.net]烂赌夫斗烂赌妻.1280x720.国粤双语.BD中文字幕.mkv
,朱茵/张达明2011最新《嘿店》HD国语中字,ftp://dygod1:dygod1@d615.dygod.org:3026/[电影天堂-www.dy2018.net]嘿店.1024x432.HD国语中字.rmvb
,1024分辨率《无极限之危情速递》HD国语中字,ftp://dygod2:dygod2@d615.dygod.org:4014/[电影天堂-www.dy2018.net]无极限之危情速递.1024x576.HD国语中字.rmvb
,王宝强、曾志伟2012最新《神通乡巴佬》DVD国语,ftp://dygod1:dygod1@d068.dygod.org:2012/神通乡巴佬DVD国语/[电影天堂-www.dy2018.net]神通乡巴佬DVD国语.rmvb
,2012最新《熊熊爱上你》DVD中字,ftp://dygod1:dygod1@d068.dygod.org:1066/熊熊爱上你DVD中字/[电影天堂-www.dy2018.net]熊熊爱上你DVD中字.rmvb
,林心如/莫小棋/惠英红《绣花鞋》HD国语中字,ftp://dygod1:dygod1@d615.dygod.org:5019/[电影天堂-www.dy2018.net]绣花鞋.1024x432.HD国语中字.rmvb
,黄渤/江一燕《假装情侣》HD国语中字,ftp://dygod1:dygod1@d068.dygod.org:1064/[电影天堂-www.dy2018.net]假装情侣.1024x432.HD国语中字.rmvb
,2012最新《神马都是浮云》720p.HD国语中字,ftp://dygod1:dygod1@d068.dygod.org:1063/[电影天堂-www.dy2018.net]神马都是浮云.720p.HD国语中字.rmvb
,2011最新《龙拳》DVD国语中字,ftp://dygod3:dygod3@d311.dygod.org:6025/龙拳DVD中字/[电影天堂www.dy2018.net]龙拳DVD中字.rmvb
,2011最新《毒祸2》DVD国粤双语中字,ftp://dygod3:dygod3@d311.dygod.org:7056/毒祸2DVD国语中字/[电影天堂www.dy2018.net]毒祸2DVD国语中字.rmvb
,陈坤/张雨绮2012最新《钱学森》HD国语中字,ftp://dygod1:dygod1@d068.dygod.org:1062/[电影天堂-www.dy2018.net]钱学森.1024x432.HD国语中字.rmvb
,郭德纲/张馨予/许绍洋《车在?逋尽?HD国语中字,ftp://dygod1:dygod1@d303.dygod.org:1029/[电影天堂www.dy2018.net]车在窘途.1024x432.HD国语中字.rmvb
,1024分辨率《奋斗》HD国语中字,ftp://dygod3:dygod3@d311.dygod.org:7054/[电影天堂www.dy2018.net]奋斗.1024x432.HD国语中字.rmvb
,叶德娴/刘德华2012最新《桃姐》720p.HD国语,ftp://dygod3:dygod3@d311.dygod.org:7053/[电影天堂www.dy2018.net]桃姐.720p.HD国语.rmvb
,1024分辨率《双人床条约》HD国语,ftp://dygod1:dygod1@d303.dygod.org:2008/[电影天堂www.dy2018.net]双人床条约.1024x432.HD国语.rmvb
,1024分辨率《聊斋志异之桃花劫》HD国语中字,ftp://dygod1:dygod1@d303.dygod.org:1026/[电影天堂www.dy2018.net]聊斋志异之桃花劫.1024x576.HD国语中字.rmvb
,2011最新《嫁个100分男人》720p.HD国语中字,ftp://dygod3:dygod3@d311.dygod.org:7052/[电影天堂www.dy2018.net]嫁个100分男人.720p.国语.HD中文字幕.rmvb
,刘若英/汤唯/张柏芝《极速天使》720p.BD国粤双语中字,ftp://dygod1:dygod1@d303.dygod.org:1023/[电影天堂www.dy2018.net]极速天使.720p.国粤双语.BD中文字幕.mkv
,2012最新郭德纲/许绍洋/张馨予《车在?逋尽?DVD中字,ftp://dygod1:dygod1@d615.dygod.org:5014/车在窘途DVD国语中字/[小调网-www.xiaodiao.com]车在窘途DVD国语中字.rmvb
,1024分辨率《蛋炒饭》HD国语中字,ftp://dygod1:dygod1@d303.dygod.org:2007/[电影天堂www.dy2018.net]蛋炒饭.1024x576.HD国语中字.rmvb
,1024分辨率《床下有人》HD国语中字,ftp://dygod1:dygod1@d303.dygod.org:1020/[电影天堂www.dy2018.net]床下有人.1024x432.HD国语中字.rmvb
,2012最新林心如/惠英红/莫小棋《绣花鞋》DVD中字,ftp://dygod1:dygod1@d068.dygod.org:3016/绣花鞋DVD国语中字/[小调网-www.xiaodiao.com]绣花鞋DVD国语中字.rmvb
,2012最新舒淇/余文乐《情谜/孪爱/情迷》DVD中字,ftp://dygod1:dygod1@d615.dygod.org:5012/情谜DVD国语中字/[小调网-www.xiaodiao.com]情谜DVD国语中字.rmvb
,2012最新安以轩《结婚狂想曲》DVDscr国语中字,ftp://dygod1:dygod1@d068.dygod.org:3014/结婚狂想曲DVDscr国语中字/[小调网-www.xiaodiao.com]结婚狂想曲DVDscr国语中字.rmvb
,历经5年耗资8000万《梦回金沙城》720p.HD国语,ftp://dygod3:dygod3@d311.dygod.org:6023/[电影天堂www.dy2018.net]梦回金沙城.720p.HD国语.rmvb
,1024分辨率《大人物》HD国语中字,ftp://dygod3:dygod3@d311.dygod.org:7043/大人物.[中字.1024分辨率]/[电影天堂www.dy2018.net]大人物HD中字.rmvb
,2011耗资3.5亿国产动画《熊猫总动员》720p.HD国语,ftp://dygod2:dygod2@d615.dygod.org:4005/[电影天堂-www.dy2018.net]熊猫总动员.720p.HD国语.rmvb
,2012最新《龙飞凤舞》DVD中字,ftp://dygod1:dygod1@d303.dygod.org:3001/龙飞凤舞DVD中字/[电影天堂www.dy2018.net]龙飞凤舞DVD中字-cd1.rmvb
,2011最新《2012我爱HK喜上加?帧?720p.BD国粤双语中字,ftp://dygod1:dygod1@d068.dygod.org:1051/[电影天堂-www.dy2018.net]2012我爱HK喜上加喜.720p.国粤双语.BD中文字幕.mkv
,古天乐/郑秀文/高圆圆《高海拔之恋Ⅱ》720p.BD国粤双语中字,ftp://dygod1:dygod1@d068.dygod.org:1049/[电影天堂-www.dy2018.net]高海拔之恋Ⅱ.720p.国粤双语.BD中文字幕.mkv
,1024分辨率《孤岛惊魂》HD国语中字,ftp://dygod1:dygod1@d615.dygod.org:5008/孤岛惊魂.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]孤岛惊魂HD国语中字.rmvb
,2011最新《大蓝湖》720p.BD国粤双语中字,ftp://dygod1:dygod1@d068.dygod.org:1047/[电影天堂-www.dy2018.net]大蓝湖.720p.国粤双语.BD中文字幕.mkv
,任达华、张家辉2012最新《大追捕/杀人犯2》DVD中字,ftp://dygod1:dygod1@d615.dygod.org:5007/大追捕DVD国语中字/[小调网-www.xiaodiao.com]大追捕DVD国语中字-cd1.rmvb
,2012最新《八星抱喜》720p.BD国粤双语中字,ftp://dygod3:dygod3@d311.dygod.org:7035/[电影天堂www.dy2018.net]八星抱喜.720p.国粤双语.BD中文字幕.mkv
,林超贤作品/周杰伦/谢霆锋《逆战》720p.BD中字,ftp://dygod1:dygod1@d068.dygod.org:1046/[小调网-www.xiaodiao.com]逆战.BDRip.720p.国粤英混合.中文字幕.mkv
,2012最新谢霆锋/周杰伦《逆战》DVD中字,ftp://dygod1:dygod1@d303.dygod.org:2004/逆战DVD中字/[小调网-www.xiaodiao.com]逆战DVD中字.rmvb
,2012最新梁咏琪/郑中基《嫁个100分男人》DVD中字,ftp://dygod1:dygod1@d091.dygod.org:3015/嫁个100分男人DVD国语中字/[小调网-www.xiaodiao.com]嫁个100分男人DVD国语中字.rmvb
,2011最新周渝民/徐若?u《与时尚同居》DVD国语中字,ftp://dygod1:dygod1@d068.dygod.org:3013/与时尚同居DVD国语中字/[电影天堂-www.dy2018.net]与时尚同居DVD国语中字.rmvb
,李冰冰/孙红雷《我愿意》720p.HD国语中字,ftp://dygod1:dygod1@d303.dygod.org:1010/[小调网-www.xiaodiao.com]我愿意.720p.国语.HD中文字幕.rmvb
,许氏三兄弟经典《卖身契》1024x576.BD国粤双语中字,ftp://dygod1:dygod1@d311.dygod.org:5024/[电影天堂www.dy2018.net]卖身契.1024x576.国粤双语.中文字幕.mkv
,2012最新《大闹天宫》720p.HD国语,ftp://dygod1:dygod1@d091.dygod.org:2018/[电影天堂-www.dy2018.net]大闹天宫.720p.HD国语.rmvb
,2011最新梁朝伟/刘青云《大魔术师》HD国语中字,ftp://dygod1:dygod1@d615.dygod.org:2036/大魔术师HD国语中字/[小调网-www.xiaodiao.com]大魔术师HD国语中字.rmvb
,2011最新《倾城之泪/全城绝恋》720p.HD国语中字,ftp://dygod1:dygod1@d068.dygod.org:1041/[电影天堂-www.dy2018.net]倾城之泪.720p.国语.HD中文字幕.rmvb
,2012最新文章/刘芸/张丰毅《亲家过年》DVD中字,ftp://dygod1:dygod1@d615.dygod.org:2035/亲家过年DVD国语中字/[小调网-www.xiaodiao.com]亲家过年DVD国语中字.rmvb
,2012最新《变身男女》DVD国语中字,ftp://dygod1:dygod1@d615.dygod.org:2034/变身男女DVD国语中字/[小调网-www.xiaodiao.com]变身男女DVD国语中字.rmvb
,林依晨/陈柏霖2011喜剧《恋爱恐慌症》DVD中字,ftp://dygod1:dygod1@d091.dygod.org:3013/恋爱恐慌症DVD国语中字/[电影天堂-www.dy2018.net]恋爱恐慌症DVD国语中字.rmvb
,潜行狙击电影版《变节-潜罪犯》720p.BD国粤双语中字,ftp://dygod1:dygod1@d091.dygod.org:2011/[电影天堂-www.dy2018.net]变节-潜罪犯.720p.国粤双语.BD中文字幕.mkv
,周渝民/陈嘉桦/杨幂《新天生一对》720p.HD国语中字,ftp://dygod1:dygod1@d615.dygod.org:3015/[电影天堂-www.dy2018.net]新天生一对.720p.国语.HD中文字幕.rmvb
,2011最新《英雄喋血》DVD国语中字,ftp://dygod1:dygod1@d615.dygod.org:3014/英雄喋血DVD国语中字/[小调网-www.xiaodiao.com]英雄喋血DVD国语中字-cd1.rmvb
,2011最新《光棍终结者》DVDscr中字,ftp://dygod1:dygod1@d615.dygod.org:2033/光棍终结者/[小调网-www.xiaodiao.com]光棍终结者DVDscr中字.rmvb
,甄子丹/杨幂/古天乐2012最新《八星抱喜》DVDscr中字,ftp://dygod1:dygod1@d615.dygod.org:2032/八星抱喜/[小调网-www.xiaodiao.com]八星抱喜DVDscr中字.rmvb
,2012最新《喜羊羊与灰太狼之开心闯龙年》DVDscr中字,ftp://dygod1:dygod1@d615.dygod.org:1046/喜羊羊与灰太狼之开心闯龙年/[小调网-www.xiaodiao.com]喜羊羊与灰太狼之开心闯龙年DVDscr中字.rmvb
,李连杰/文章/桂纶镁《海洋天堂》720p.BD国语中字,ftp://dygod2:dygod2@d319.dygod.org:3005/[电影天堂-www.dy2018.net]海洋天堂.720p.国语.BD中文字幕.rmvb
,徐静蕾/黄立行/梁咏琪《亲密敌人》720p.HD国语中字,ftp://dygod1:dygod1@d068.dygod.org:1032/[电影天堂-www.dy2018.net]亲密敌人.720p.国语.HD中文字幕.rmvb
,2011最新《燃烧吧！欧吉桑》DVD中字,ftp://dygod1:dygod1@d615.dygod.org:2031/燃烧吧！欧吉桑DVD中字/[电影天堂-www.dy2018.net]燃烧吧！欧吉桑DVD中字.rmvb
,2011最新《Hello！树先生》DVD中字,ftp://dygod1:dygod1@d615.dygod.org:1045/Hello，树先生！DVD中字/[电影天堂-www.dy2018.net]Hello，树先生！DVD中字.rmvb
,2011最新杜琪峰作品《夺命金》720p.BD国粤双语中字,ftp://dygod3:dygod3@d091.dygod.org:2008/[电影天堂-www.dy2018.net]夺命金.720p.国粤双语.BD中文字幕.mkv
,李连杰/周迅/陈坤2011最新《龙门飞甲》HD中字,ftp://dygod2:dygod2@d319.dygod.org:3004/[电影天堂-www.dy2018.net]龙门飞甲.720p.HD中文字幕.rmvb
,2012最新《亲家过年》DVDscr中字,ftp://dygod1:dygod1@d615.dygod.org:2030/亲家过年/[电影天堂-www.dy2018.net]亲家过年DVDscr中字.rmvb
,2012最新《亲密敌人》DVD中字,ftp://dygod1:dygod1@d615.dygod.org:2029/亲密敌人DVD中字/[电影天堂-www.dy2018.net]亲密敌人DVD中字.rmvb
,周渝民、杨幂2012最新《新天生一对》DVDscr中字,ftp://dygod1:dygod1@d091.dygod.org:7002/新天生一对/[电影天堂-www.dy2018.net]新天生一对DVDscr国语中字.rmvb
,2012最新喜剧《开心大冒险》DVDscr中字,ftp://dygod1:dygod1@d091.dygod.org:7001/开心大冒险/[电影天堂-www.dy2018.net]开心大冒险DVDscr国语中字.rmvb
,林志颖、姚笛2012最新《变身男女》DVDscr中字,ftp://dygod2:dygod2@d091.dygod.org:6006/变身男女/[电影天堂-www.dy2018.net]变身男女DVDscr国语中字.rmvb
,黎明/冯绍峰/张涵予《鸿门宴》BD.720p国粤双语中字,ftp://dygod1:dygod1@d319.dygod.org:8015/[电影天堂-www.dy2018.net]鸿门宴.720p.国粤双语.中文字幕.mkv
,郭达2012最新《绝对底线》DVDscr国语中字,ftp://dygod1:dygod1@d068.dygod.org:3012/绝对底线/[电影天堂-www.dy2018.net]绝对底线DVDscr国语中字.rmvb
,霍建华、景甜2012最新《超时空救兵》DVDscr国语中字,ftp://dygod1:dygod1@d068.dygod.org:4006/超时空救兵/[电影天堂-www.dy2018.net]超时空救兵DVDscr国语中字.rmvb
,2011最新刘青云《夺命金》DVDscr国语中字,ftp://dygod2:dygod2@d091.dygod.org:6005/夺命金/[电影天堂-www.dy2018.net]夺命金DVDscr国语中字.rmvb
,1024分辨率《保卫战队之出动喇！朋友！》BD国粤双语中字,ftp://dygod1:dygod1@d068.dygod.org:5007/[电影天堂-www.dy2018.net]保卫战队之出动喇！朋友！1024x576.国粤双语.中文字幕.mkv
,1024分辨率《开心魔法》BD国粤双语中字,ftp://dygod1:dygod1@d068.dygod.org:5006/[电影天堂-www.dy2018.net]开心魔法.1024x576.国粤双语.中文字幕.mkv
,1024分辨率《星空》BD国语中字,ftp://dygod1:dygod1@d615.dygod.org:2025/星空.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]星空BD国语中字.rmvb
,1024分辨率《笑咏春》BD国粤双语中字,ftp://dygod2:dygod2@d091.dygod.org:5007/[电影天堂-www.dy2018.net].笑咏春.1024x576.国粤双语.中文字幕.mkv
,1024分辨率《杀手欧阳盆栽》BD中字,ftp://dygod1:dygod1@d319.dygod.org:2013/杀手欧阳盆栽.[中字.1024分辨率]/[电影天堂-www.dy2018.net]杀手欧阳盆栽BD中字.rmvb
,1024分辨率《东成西就2011》BD国粤双语中字,ftp://dygod1:dygod1@d138.dygod.org:8046/[电影天堂-www.dy2018.net]东成西就2011.1024x576.国粤双语.中文字幕.mkv
,2011最新《杀手欧阳盆栽》DVD中字,ftp://dygod1:dygod1@d317.dygod.org:6013/杀手欧阳盆栽DVD中字/[电影天堂-www.dy2018.net]杀手欧阳盆栽DVD中字.rmvb
,2011最新恐怖《绝录求生》DVDscr中字,ftp://dygod2:dygod2@d317.dygod.org:5024/绝录求生DVDscr国语中字/[电影天堂-www.dy2018.net]绝录求生DVDscr国语中字.rmvb
,1024分辨率《鸿门宴》HD国粤双语中字,ftp://dygod2:dygod2@d615.dygod.org:5005/[电影天堂-www.dy2018.net]鸿门宴.1024x436.国粤双语.中文字幕.mkv
,1024分辨率《硬汉2奉陪到底》HD国语中字,ftp://dygod3:dygod3@d091.dygod.org:2005/硬汉2奉陪到底.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]硬汉2奉陪到底HD国语中字.rmvb
,1024分辨率《午夜凶梦》HD国语中字,ftp://dygod1:dygod1@d068.dygod.org:3011/午夜凶梦.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]午夜凶梦HD国语中字.rmvb
,1024分辨率《那些年，我们一起追的女孩》HD中字,ftp://dygod1:dygod1@d068.dygod.org:3010/那些年，我们一起追的女孩.[中字.1024分辨率]/[电影天堂-www.dy2018.net]那些年，我们一起追的女孩HD中字.rmvb
,2011最新《赛车传奇/热血传奇》DVD国语中字,ftp://dygod1:dygod1@d615.dygod.org:2022/赛车传奇DVD国语中字/[电影天堂-www.dy2018.net]赛车传奇DVD国语中字.rmvb
,2011最新喜剧《2012来了》DVDscr中字,ftp://dygod1:dygod1@d615.dygod.org:2021/2012来了/[电影天堂-www.dy2018.net]2012来了DVDscr国语中字.rmvb
,2011最新刘若英/汤唯/张柏芝《极速天使》DVDscr中字,ftp://dygod2:dygod2@d615.dygod.org:3012/极速天使/[电影天堂-www.dy2018.net]极速天使DVDscr国语中字.rmvb
,2011最新爱情喜剧《双人床条约》DVDscr中字,ftp://dygod1:dygod1@d091.dygod.org:4008/双人床条约/[电影天堂-www.dy2018.net]双人床条约DVDscr国语中字.rmvb
,2011最新周冬雨/梁咏琪《倾城之泪》DVDscr中字,ftp://dygod2:dygod2@d091.dygod.org:6004/倾城之泪/[电影天堂-www.dy2018.net]倾城之泪DVDscr国语中字.rmvb
,1024分辨率《无价之宝》BD国粤双语中字,ftp://dygod2:dygod2@d315.dygod.org:7020/[电影天堂www.dy2018.net]无价之宝.1024x576.国粤双语.中文字幕.mkv
,1024分辨率《举起手来2：追击阿多丸》HD国语中字,ftp://dygod2:dygod2@d315.dygod.org:7019/举起手来2：追击阿多丸.[国语中字.1024分辨率]/[电影天堂www.dy2018.net]举起手来2：追击阿多丸HD国语中字.rmvb
,1024分辨率《迷城/远雷》HD国语中字,ftp://dygod2:dygod2@d311.dygod.org:7014/迷城.[国语中字.1024分辨率]/[电影天堂www.dy2018.net]迷城HD国语中字.rmvb
,1024分辨率《梦游》BD国粤双语中字,ftp://dygod2:dygod2@d091.dygod.org:5006/[电影天堂-www.dy2018.net]梦游.1024x576.国粤双语.中文字幕.mkv
,2011最新《追爱/长城外面是故乡》DVDscr国语中字,ftp://dygod2:dygod2@d317.dygod.org:5023/追爱DVDscr国语中字/[电影天堂-www.dy2018.net]追爱DVDscr国语中字.rmvb
,2011最新《遍地狼烟》DVDscr国语中字,ftp://dygod2:dygod2@d317.dygod.org:5022/遍地狼烟DVDscr国语中字/[电影天堂-www.dy2018.net]遍地狼烟DVDscr国语中字.rmvb
,2011最新《巨额交易》DVDscr国语中字,ftp://dygod2:dygod2@d091.dygod.org:6002/巨额交易DVDscr国语中字/[电影天堂-www.dy2018.net]巨额交易DVDscr国语中字.rmvb
,1024分辨率《蔡李佛拳》BD国粤双语中字,ftp://dygod2:dygod2@d091.dygod.org:5004/[电影天堂-www.dy2018.net]蔡李佛拳.1024x576.国粤双语.中文字幕.mkv
,1024分辨率《兄弟/枭城喋血》BD国粤双语中字,ftp://dygod1:dygod1@d068.dygod.org:5003/[电影天堂-www.dy2018.net]兄弟.1024x576.国粤双语.中文字幕.mkv
,1024分辨率《赤脚小子/江湖传说》HD国语中字,ftp://dygod2:dygod2@d317.dygod.org:5020/赤脚小子.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]赤脚小子HD国语中字.rmvb
,1024分辨率《卫斯理之蓝血人》BD国粤双语中字,ftp://dygod1:dygod1@d317.dygod.org:8013/[电影天堂-www.dy2018.net]卫斯理之蓝血人.1024x576.国粤双语.中文字幕.mkv
,1024分辨率《竞雄女侠秋瑾》BD国语中字,ftp://dygod1:dygod1@d091.dygod.org:3005/竞雄女侠秋瑾.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]竞雄女侠秋瑾BD国语中字.rmvb
,1024分辨率《大武生》BD国粤双语中字,ftp://dygod2:dygod2@d091.dygod.org:5003/[电影天堂-www.dy2018.net]大武生.1024x576.国粤双语.中文字幕.mkv
,1024分辨率《幸福额度》HD国语中字,ftp://dygod3:dygod3@d091.dygod.org:2004/幸福额度.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]幸福额度HD国语中字.rmvb
,1024分辨率《白蛇传说》BD国粤双语中字,ftp://dygod1:dygod1@d138.dygod.org:8039/[电影天堂-www.dy2018.net]白蛇传说.1024x576.国粤双语.中文字幕.mkv
,1024分辨率《夏日乐悠悠》BD国粤双语中字,ftp://dygod2:dygod2@d091.dygod.org:5002/[电影天堂-www.dy2018.net]夏日乐悠悠.1024x560.国粤双语.中文字幕.mkv
,1024分辨率《肥猫流浪记》HD国语中字,ftp://dygod2:dygod2@d317.dygod.org:5019/肥猫流浪记.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]肥猫流浪记HD国语中字.rmvb
,1024分辨率《青春失乐园/青春期2》HD国语中字,ftp://dygod1:dygod1@d138.dygod.org:8036/青春失乐园.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]青春失乐园HD国语中字.rmvb
,1024分辨率《五月天追梦3DNA》HD国语中字,ftp://dygod3:dygod3@d091.dygod.org:2003/五月天追梦3DNA.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]五月天追梦3DNA国语HD中字.rmvb
,1024分辨率《午夜心跳》HD国语,ftp://dygod1:dygod1@d317.dygod.org:6011/午夜心跳.[国语.1024分辨率]/[电影天堂-www.dy2018.net]午夜心跳HD国语.rmvb
,1024分辨率《飞天》BD国语中字,ftp://dygod1:dygod1@d091.dygod.org:3003/飞天.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]飞天BD国语中字.rmvb
,1024分辨率《密室之不可靠岸》HD国语中字,ftp://dygod1:dygod1@d615.dygod.org:2010/密室之不可靠岸.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]密室之不可靠岸HD国语中字.rmvb
,1024分辨率《别跟狗较劲》HD国语中字,ftp://dygod2:dygod2@d317.dygod.org:5016/别跟狗较劲.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]别跟狗较劲HD国语中字.rmvb
,1024分辨率《夏日乐悠悠》HD国语中字,ftp://dygod3:dygod3@d091.dygod.org:2002/夏日乐悠悠.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]夏日乐悠悠HD国语中字.rmvb
,1024分辨率《李献计历险记》HD国语中字,ftp://dygod1:dygod1@d615.dygod.org:2009/李献计历险记.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]李献计历险记HD国语中字.rmvb
,1024分辨率《夏日恋神马》BD国粤双语中字,ftp://dygod1:dygod1@d138.dygod.org:8032/[电影天堂-www.dy2018.net]夏日恋神马.1024x560.国粤双语.中文字幕.mkv
,1024分辨率《白蛇传说》HD国语中字,ftp://dygod3:dygod3@d091.dygod.org:2001/白蛇传说.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]白蛇传说HD国语中字.rmvb
,1024分辨率《正?青春/土与火》HD国语中字,ftp://dygod1:dygod1@d068.dygod.org:4002/正青春.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]正青春HD国语中字.rmvb
,1024分辨率《大武生》HD国语中字,ftp://dygod1:dygod1@d068.dygod.org:4001/大武生.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]大武生HD国语中字.rmvb
,2011最新《隐婚男女》DVD国粤双语中字,ftp://dygod2:dygod2@d615.dygod.org:3008/隐婚男女DVD国语中字/[电影天堂-www.dy2018.net]隐婚男女DVD国语中字.rmvb
,1024分辨率《人约离婚后》BD国粤双语中字,ftp://dygod1:dygod1@d138.dygod.org:8030/[电影天堂-www.dy2018.net]人约离婚后.1024x560.国粤双语.中文字幕.mkv
,2011最新《密室之不可靠岸》DVDscr中字,ftp://dygod2:dygod2@d317.dygod.org:5015/密室之不可靠岸DVDscr国语中字/[电影天堂-www.dy2018.net]密室之不可靠岸DVDscr国语中字.rmvb
,2011最新《Hello！树先生》DVDscr中字,ftp://dygod1:dygod1@d615.dygod.org:2007/树先生DVDscr国语中字/[电影天堂-www.dy2018.net]树先生DVDscr国语中字.rmvb
,1024分辨率《藏獒多吉》BD国语中字,ftp://dygod1:dygod1@d068.dygod.org:2002/藏獒多吉.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]藏獒多吉BD国语中字.rmvb
,2011最新《白蛇传说》DVD中字,ftp://dygod1:dygod1@d615.dygod.org:2004/白蛇传说DVD国语中字/[电影天堂-www.dy2018.net]白蛇传说DVD国语中字.rmvb
,2011最新林志玲/陈坤《幸福额度》DVDscr国语中字,ftp://dygod1:dygod1@d615.dygod.org:2003/幸福额度DVDscr国语中字/[电影天堂-www.dy2018.net]幸福额度DVDscr国语中字.rmvb
,1024分辨率《诱惑》HD国语中字,ftp://dygod1:dygod1@d317.dygod.org:6008/诱惑.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]诱惑HD国语中字.rmvb
,1024分辨率《蓝色爱情》HD国语,ftp://dygod2:dygod2@d317.dygod.org:5013/蓝色爱情.[国语.1024分辨率]/[电影天堂-www.dy2018.net]蓝色爱情HD国语.rmvb
,2011最新《恋爱恐慌症》DVDscr国语中字,ftp://dygod2:dygod2@d091.dygod.org:6001/恋爱恐慌症DVDscr国语中字/[电影天堂-www.dy2018.net]恋爱恐慌症DVDscr国语中字.rmvb
,2011最新《床下有人》DVDscr国语中字,ftp://dygod1:dygod1@d615.dygod.org:2002/床下有人DVDscr国语中字/[电影天堂-www.dy2018.net]床下有人DVDscr国语中字.rmvb
